Student ID,student_name,gender,ethincity,date_of_birth,age,by_lunch,primary_language
23208,Elizabeth Coleman,F,Hispanic,5/26/02,17,Yes,Spanish
23209,Maria Hunt,F,Other,12/9/02,16,No,Spanish
23210,Carrie Deleon,F,Native_American,6/21/02,17,No,Arabic
23211,Lisa Keller,F,Native_American,10/19/03,15,No,Spanish
23212,Anthony Nguyen,M,African_American,11/30/01,17,No,Chinese
23213,Jimmy Guerrero,M,Hispanic,4/2/03,16,No,Chinese
23214,Wesley Bruce,M,White,12/28/01,17,Yes,Chinese
23215,Renee Payne,F,Native_American,10/28/02,16,No,Chinese
23216,Johnny Brown,M,Native_American,1/21/01,18,No,English
23217,Troy Oneill,M,White,8/29/03,15,Yes,English
23218,Steven Buck,M,Other,7/9/03,16,Yes,English
23219,Cynthia Medina,F,Asian,3/18/01,18,Yes,Arabic
23220,Robert Jones,M,Other,3/13/03,16,No,English
23221,Mary Johnson,F,Other,12/28/03,15,Yes,English
23222,Robin Fowler,F,Asian,12/10/03,15,No,Arabic
23223,Maria Hamilton,F,Native_American,12/9/03,15,No,Spanish
23224,Joshua Santiago DDS,M,White,9/24/03,15,Yes,Chinese
23225,Raymond Campbell,M,White,12/30/02,16,No,Chinese
23226,John Tate,M,Hispanic,6/2/03,16,Yes,Arabic
23227,Garrett Figueroa,M,African_American,5/19/01,18,No,Arabic
23228,Hailey Massey,F,Hispanic,8/25/02,16,Yes,Arabic
23229,Dawn Stephens,F,Asian,12/10/03,15,Yes,English
23230,Marvin Smith,M,Native_American,11/20/02,16,No,Arabic
23231,Jason Jones,M,African_American,8/15/02,16,Yes,English
23232,Gregory Cooper,M,African_American,10/20/02,16,No,English
23233,Andrew Vazquez,M,White,3/17/02,17,No,Spanish
23234,Kathryn Collier,F,Hispanic,6/10/02,17,No,Arabic
23235,Ashley Solis,F,African_American,2/24/03,16,Yes,Chinese
23236,Noah Bryan,M,Other,9/13/02,16,Yes,Arabic
23237,Ryan Cantrell,M,Asian,1/7/01,18,No,Chinese
23238,Susan Cooper,F,Asian,10/2/02,16,Yes,Spanish
23239,Terri Hill,F,Native_American,3/19/01,18,No,Chinese
23240,Timothy Andrade,M,White,10/14/03,15,Yes,English
23241,Donna Richardson,F,White,4/9/02,17,No,English
23242,Danielle George,F,Asian,9/28/01,17,No,Arabic
23243,Donald Nichols,M,Hispanic,9/10/02,16,Yes,Arabic
23244,David Krause,M,African_American,6/21/02,17,Yes,Arabic
23245,Christopher Cox,M,Native_American,3/20/02,17,Yes,Chinese
23246,Ruth Myers,F,Native_American,1/15/02,17,No,Arabic
23247,Jennifer Weber,F,Asian,10/22/01,17,No,Spanish
23248,Nathan Graham,M,Hispanic,12/16/02,16,No,English
23249,Michael Boyer,M,Hispanic,5/6/01,18,Yes,English
23250,Cassandra Rodriguez,F,African_American,4/17/03,16,Yes,Chinese
23251,Angela Richardson,F,Native_American,1/10/03,16,Yes,Spanish
23252,Erica Harris,F,African_American,5/28/01,18,No,Arabic
23253,Elizabeth Golden,F,Other,3/19/03,16,No,Chinese
23254,Tim Nash,M,Asian,12/30/02,16,Yes,English
23255,Jennifer Cantrell,F,Other,5/28/03,16,Yes,Arabic
23256,Rachel Hodge,F,White,7/8/03,16,No,English
23257,Denise Nguyen,F,Asian,3/26/03,16,Yes,Chinese
23258,Robert Harris,M,White,3/18/01,18,Yes,English
23259,Samuel Shelton,M,Hispanic,6/5/03,16,Yes,Arabic
23260,Michael Brown,M,African_American,10/28/01,17,Yes,Chinese
23261,Lisa Evans,F,Hispanic,8/2/03,16,No,Arabic
23262,Paula Robles,F,Other,4/30/03,16,No,Spanish
23263,Bailey Velazquez,F,African_American,10/26/02,16,Yes,Arabic
23264,Dean Stewart,M,White,6/25/03,16,No,Spanish
23265,James Williams,M,Other,3/31/03,16,No,Chinese
23266,Alexander Thomas,M,Hispanic,12/30/01,17,No,English
23267,Chris Mcbride,M,White,1/20/03,16,Yes,Chinese
23268,Mikayla Ortiz,F,African_American,9/10/03,15,No,Arabic
23269,Sharon Douglas,F,Hispanic,6/9/01,18,No,Arabic
23270,Lauren Little,F,Other,8/15/03,15,Yes,English
23271,Christine Kaufman,F,Native_American,12/26/01,17,No,Spanish
23272,Christina Smith,F,Hispanic,4/12/01,18,Yes,Arabic
23273,Joyce Martin,F,Native_American,1/23/03,16,No,Spanish
23274,Alec Davis,M,White,8/18/03,15,Yes,Arabic
23275,Michael Meyer,M,African_American,4/23/02,17,Yes,Arabic
23276,Donald Gutierrez,M,Native_American,11/29/02,16,No,English
23277,Travis Chavez,M,Native_American,3/3/01,18,Yes,Spanish
23278,Sheena Ball,F,Native_American,8/25/03,15,No,English
23279,Jenna Weaver,F,White,8/12/03,15,No,Chinese
23280,Richard Alexander,M,African_American,6/18/03,16,No,Chinese
23281,Chris Underwood,M,Asian,11/24/03,15,Yes,Spanish
23282,Jacqueline Hebert,F,Asian,5/11/01,18,No,Arabic
23283,Cheyenne Garcia,F,Hispanic,6/26/01,18,Yes,Chinese
23284,Lance Davis,M,Native_American,7/9/02,17,No,English
23285,Joshua Johnston,M,Other,8/8/02,16,Yes,English
23286,Laura Hamilton,F,Other,8/29/01,17,Yes,English
23287,Kayla Medina,F,Hispanic,1/23/01,18,Yes,English
23288,Justin Taylor,M,Hispanic,6/3/01,18,No,English
23289,Jacqueline Thornton,F,Other,2/6/02,17,No,Chinese
23290,Eric Wright,M,Hispanic,10/7/01,17,Yes,Spanish
23291,Evan Beard,M,Native_American,7/15/01,18,Yes,Spanish
23292,Derrick Green,M,White,5/15/01,18,No,Arabic
23293,Laurie Moore DDS,F,Hispanic,12/20/03,15,No,Arabic
23294,Pamela Riley,F,Hispanic,11/27/01,17,Yes,Chinese
23295,Jennifer Jackson,F,Other,11/25/03,15,No,English
23296,Jason Thompson,M,African_American,6/9/02,17,No,Chinese
23297,Brent Villegas,M,African_American,8/17/02,16,Yes,Spanish
23298,Breanna Howell,F,Hispanic,7/24/01,18,No,Chinese
23299,Shaun Jennings,M,Other,11/26/01,17,No,English
23300,Margaret Barnes,F,Hispanic,8/26/02,16,Yes,Spanish
23301,Caitlin Perkins,F,Hispanic,5/31/02,17,No,Spanish
23302,Jeffery Brown,M,Other,1/11/01,18,Yes,Spanish
23303,Gary Henderson,M,Hispanic,4/12/03,16,Yes,Chinese
23304,Clayton Travis,M,Other,12/28/01,17,No,Arabic
23305,Christina Shepherd,F,Asian,12/11/02,16,Yes,Spanish
23306,Christina White,F,Asian,8/19/01,17,No,English
23307,John Harris,M,Hispanic,4/26/03,16,No,Chinese
23308,Dr. Susan Walsh,F,Other,6/6/01,18,No,English
23309,Joshua Bautista,M,White,9/2/01,17,No,English
23310,Maria Moody,F,African_American,2/3/02,17,No,Spanish
23311,Jake Castillo,M,Hispanic,7/25/03,16,Yes,English
23312,Meghan Walker,F,Hispanic,6/1/01,18,No,Spanish
23313,Heidi Washington,F,Native_American,4/3/02,17,No,Spanish
23314,Jeremy Petty,M,Asian,9/25/01,17,Yes,Chinese
23315,Jacob Nguyen,M,White,6/9/02,17,Yes,Spanish
23316,David Hunter,M,Native_American,4/21/01,18,Yes,English
23317,Kyle Jones,M,African_American,12/22/01,17,Yes,Chinese
23318,Kristin Smith MD,F,African_American,3/7/02,17,No,Spanish
23319,Amy Wise,F,Other,11/17/02,16,No,Arabic
23320,Greg Woodard,M,Other,1/27/02,17,Yes,Spanish
23321,Michael Robertson,M,Hispanic,3/27/01,18,No,Arabic
23322,Dana Duncan,F,Native_American,7/28/01,18,No,English
23323,James Martin,M,Asian,7/28/02,17,No,English
23324,Barbara Norman,F,African_American,7/12/02,17,Yes,Chinese
23325,Christine Wilson,F,Native_American,11/19/02,16,Yes,English
23326,Craig Morales,M,African_American,12/19/03,15,No,Spanish
23327,Lisa Nguyen,F,African_American,11/7/03,15,No,Spanish
23328,Todd Parker,M,Hispanic,1/10/01,18,Yes,Chinese
23329,Megan Dixon,F,Asian,2/26/03,16,Yes,Chinese
23330,Sean Mcdonald,M,Hispanic,10/15/01,17,No,Spanish
23331,Alexander Allen,M,African_American,11/28/02,16,No,Arabic
23332,Richard Newton,M,White,4/7/03,16,Yes,Spanish
23333,Robert Baxter,M,African_American,9/5/03,15,Yes,Chinese
23334,David Fisher,M,African_American,6/1/01,18,Yes,Arabic
23335,Mrs. Denise Vasquez,F,White,12/29/02,16,Yes,Spanish
23336,David Patrick,M,Asian,8/22/02,16,No,Arabic
23337,Lisa Brown,F,African_American,2/28/03,16,Yes,Spanish
23338,Gregory Smith,M,White,2/14/02,17,No,Spanish
23339,Angela White,F,Hispanic,2/21/03,16,No,Spanish
23340,Kelsey Baker,F,Native_American,1/26/03,16,No,Arabic
23341,Alexandra Green,F,White,8/19/02,16,No,English
23342,Evan Cochran,M,White,12/22/02,16,No,Spanish
23343,Natalie Martin,F,Native_American,2/5/03,16,No,Spanish
23344,Brooke Vargas,F,African_American,9/20/03,15,No,Spanish
23345,Marie Webb,F,African_American,3/16/01,18,Yes,Spanish
23346,Douglas Holmes,M,White,4/15/01,18,Yes,English
23347,Jeffrey Payne,M,Asian,8/8/01,17,Yes,Spanish
23348,Jeffrey Ruiz,M,White,12/10/03,15,Yes,Spanish
23349,Miss Bridget Ryan,F,White,6/13/01,18,No,Arabic
23350,Daniel Campbell,M,Other,8/14/01,17,No,Arabic
23351,David Blankenship,M,Asian,3/16/01,18,Yes,Spanish
23352,Samantha Garcia,F,White,8/24/02,16,Yes,Chinese
23353,Anne Stark,F,White,11/6/03,15,Yes,Arabic
23354,Joseph Morgan IV,M,African_American,7/16/01,18,Yes,Arabic
23355,Tyrone Davis,M,Native_American,12/11/03,15,Yes,Arabic
23356,Donald Watson,M,Native_American,11/8/03,15,No,English
23357,George Reed,M,Native_American,10/9/02,16,Yes,English
23358,Peter Sanchez,M,Native_American,12/13/01,17,No,Arabic
23359,Katie Estes,F,Native_American,11/1/01,17,No,English
23360,Linda Curtis,F,Asian,8/11/01,17,No,Chinese
23361,Zachary Pruitt,M,Asian,2/22/02,17,Yes,Spanish
23362,Donna Ewing,F,White,6/1/02,17,No,Arabic
23363,John Nguyen,M,Hispanic,11/28/03,15,Yes,Chinese
23364,Amy Martinez,F,African_American,11/26/01,17,No,Chinese
23365,Cassandra Newman,F,Asian,11/19/03,15,No,Chinese
23366,Jeffrey Benson,M,White,9/21/03,15,No,Chinese
23367,Richard Hansen,M,Other,3/20/02,17,No,Spanish
23368,Daniel Nelson,M,Hispanic,6/26/03,16,Yes,Spanish
23369,Jonathan Mcguire,M,African_American,5/21/03,16,Yes,Spanish
23370,Carlos Adkins Jr.,M,Other,10/30/02,16,Yes,Arabic
23371,Patricia Flores,F,White,12/26/02,16,No,Arabic
23372,Samantha Rubio,F,Hispanic,1/4/01,18,Yes,Spanish
23373,Kim Hughes,F,White,7/12/03,16,No,English
23374,Ethan Flynn,M,African_American,10/8/02,16,Yes,Arabic
23375,Sarah Curry,F,Other,10/8/03,15,No,English
23376,Michele Herring,F,White,12/20/01,17,Yes,Spanish
23377,Matthew Jones,M,Other,7/31/01,18,Yes,English
23378,Jonathan Fry,M,Native_American,9/21/02,16,No,Spanish
23379,Jeremy Walker,M,Native_American,7/3/01,18,No,Chinese
23380,Melinda Reyes,F,Native_American,2/16/03,16,Yes,Chinese
23381,Joshua Garcia,M,African_American,5/20/03,16,No,Arabic
23382,Samantha Erickson,F,African_American,1/29/03,16,Yes,Chinese
23383,Donald Brown,M,African_American,2/23/02,17,Yes,English
23384,Denise Frank,F,White,1/4/01,18,No,Arabic
23385,Michael Craig DDS,M,White,3/11/03,16,No,Chinese
23386,Hannah Brown,F,Other,5/27/02,17,Yes,Spanish
23387,Tina Parker,F,Asian,7/24/03,16,Yes,English
23388,Melissa Sutton,F,Asian,12/29/02,16,Yes,Chinese
23389,Billy Harvey,M,Hispanic,1/14/02,17,Yes,Spanish
23390,Megan Mcdonald,F,White,11/15/03,15,No,Spanish
23391,Holly Shaffer,F,Asian,3/23/01,18,No,Arabic
23392,Krystal Page,F,African_American,12/27/01,17,No,English
23393,Melanie Roberts,F,Native_American,8/24/02,16,Yes,Chinese
23394,Sharon Thomas,F,Native_American,2/1/03,16,Yes,Arabic
23395,Alicia Jones,F,Asian,4/8/03,16,No,Spanish
23396,Rachel Lee,F,Asian,12/11/01,17,Yes,Arabic
23397,Gina Le,F,African_American,5/11/03,16,Yes,Arabic
23398,Alexa Henderson,F,Hispanic,2/12/01,18,No,English
23399,Robin Garcia,F,White,9/30/02,16,No,Arabic
23400,Kimberly Wheeler,F,Hispanic,4/7/03,16,No,Spanish
23401,David Yoder,M,Native_American,12/21/02,16,Yes,English
23402,Jessica Clark,F,Hispanic,1/29/01,18,Yes,Spanish
23403,Angela Rasmussen,F,White,6/3/01,18,No,Chinese
23404,Dawn Hampton,F,Native_American,8/19/03,15,Yes,Chinese
23405,Natalie Jones,F,Hispanic,3/10/02,17,No,Chinese
23406,Robert Tucker,M,Hispanic,9/30/02,16,No,Arabic
23407,Michael Kane,M,Asian,11/11/03,15,Yes,Chinese
23408,Mark Fields,M,White,3/17/02,17,No,Arabic
23409,Jennifer Harper,F,Other,12/21/02,16,Yes,English
23410,Andrew Keith,M,African_American,2/6/02,17,No,Arabic
23411,Christopher Lucas,M,Other,4/9/03,16,Yes,Chinese
23412,Amanda Floyd,F,African_American,6/7/01,18,Yes,Arabic
23413,Jennifer Thomas,F,Hispanic,9/18/03,15,No,English
23414,Christie Mann,F,Native_American,7/23/02,17,Yes,Arabic
23415,Michele Morgan,F,Hispanic,9/14/02,16,Yes,Spanish
23416,Alexander Davis,M,Native_American,7/23/02,17,No,Spanish
23417,Melissa Bullock,F,Hispanic,5/20/01,18,Yes,Spanish
23418,Beverly Smith,F,Native_American,11/17/03,15,Yes,Arabic
23419,Dr. Brent Schwartz,M,Asian,7/1/03,16,No,Arabic
23420,Leslie Willis,F,African_American,9/25/03,15,No,Spanish
23421,Brooke Noble,F,African_American,1/11/03,16,Yes,Arabic
23422,Mikayla Butler,F,Other,7/25/02,17,Yes,Arabic
23423,Herbert Torres,M,Hispanic,1/6/01,18,No,Arabic
23424,Susan Hicks,F,White,9/3/03,15,Yes,Chinese
23425,Tommy Baird,M,Other,5/12/02,17,No,Arabic
23426,Mrs. Melissa Vasquez,F,African_American,7/7/01,18,Yes,Chinese
23427,Holly Smith,F,Native_American,8/29/03,15,Yes,Arabic
23428,Susan Scott,F,White,2/1/01,18,No,Spanish
23429,Kathryn Schwartz,F,Other,12/20/01,17,Yes,Spanish
23430,James Shelton,M,Other,5/18/01,18,No,English
23431,Mark Ramirez,M,Hispanic,2/17/03,16,Yes,Chinese
23432,Patrick Stanton,M,Hispanic,9/21/02,16,Yes,Spanish
23433,William Meyer,M,Asian,11/16/01,17,Yes,Chinese
23434,Johnathan West,M,Native_American,9/13/01,17,No,Arabic
23435,Cheryl Wallace,F,Other,6/6/01,18,Yes,Spanish
23436,Matthew Leach,M,Other,4/8/03,16,Yes,Spanish
23437,Jennifer Perez,F,African_American,8/30/02,16,No,Spanish
23438,Christina Smith,F,Native_American,8/23/03,15,Yes,Chinese
23439,Vincent Stokes,M,White,6/6/01,18,Yes,Chinese
23440,Lucas Pearson,M,Other,12/3/01,17,Yes,Arabic
23441,Angie Stone,F,African_American,2/9/02,17,No,English
23442,Dana Berry,F,White,12/16/03,15,Yes,English
23443,Angela Davis,F,Other,5/10/02,17,No,English
23444,Andre Adams,M,Hispanic,12/16/03,15,No,Arabic
23445,Lori Bishop,F,Native_American,7/18/03,16,No,Arabic
23446,Brian Ellis,M,Other,7/14/03,16,Yes,English
23447,Ms. Sandra Ware,F,African_American,5/14/01,18,Yes,Arabic
23448,Kristi Mathis,F,Asian,4/17/02,17,No,Spanish
23449,Theresa Esparza,F,Native_American,9/19/02,16,No,English
23450,Richard Patterson,M,White,3/29/03,16,Yes,Arabic
23451,Michael Conrad,M,Other,9/3/01,17,Yes,Arabic
23452,Steven Evans,M,Asian,9/21/01,17,No,English
23453,Marissa Pruitt,F,White,8/27/03,15,No,English
23454,Craig Gregory,M,Hispanic,10/30/02,16,No,Arabic
23455,Travis Allison,M,African_American,8/23/01,17,No,Arabic
23456,Caitlin Vasquez,F,Native_American,3/25/03,16,No,Arabic
23457,Rachel Guzman,F,White,9/21/01,17,No,Spanish
23458,Adam Anderson,M,African_American,3/21/03,16,No,Arabic
23459,Terry Johnson,M,Hispanic,2/9/01,18,Yes,Spanish
23460,Kendra Spencer,F,Other,1/21/01,18,Yes,Arabic
23461,April Hines,F,Other,5/18/02,17,Yes,Chinese
23462,Brian Banks,M,Hispanic,1/17/02,17,Yes,English
23463,Dana Reynolds,F,Hispanic,8/7/01,17,No,Arabic
23464,William Cochran,M,White,9/13/02,16,Yes,Arabic
23465,Wendy Brown,F,Other,12/11/03,15,Yes,English
23466,Cindy Wells,F,Asian,12/22/01,17,No,Chinese
23467,Megan Smith,F,Other,3/25/01,18,No,Arabic
23468,Ashley Stephens,F,White,10/21/02,16,Yes,Arabic
23469,Michael Koch,M,Other,9/17/03,15,No,Chinese
23470,Cynthia Matthews,F,Hispanic,3/26/03,16,No,Arabic
23471,Jennifer Smith,F,Asian,1/7/01,18,Yes,Spanish
23472,Lauren Martinez,F,African_American,4/16/03,16,Yes,Chinese
23473,Nicole Ferguson,F,Asian,10/16/03,15,No,Spanish
23474,Jacqueline Gonzalez,F,Asian,3/20/02,17,Yes,Spanish
23475,Jennifer Harris,F,Native_American,1/26/01,18,No,Spanish
23476,Nicole Pope,F,Asian,10/12/03,15,Yes,English
23477,Amanda Johnson,F,African_American,12/13/01,17,Yes,Spanish
23478,Chelsea Gray,F,Hispanic,7/4/01,18,Yes,Arabic
23479,Elizabeth Cruz,F,Native_American,12/1/01,17,No,Spanish
23480,Jon Reeves,M,White,8/10/02,16,No,Spanish
23481,Jessica Davis,F,Asian,5/14/01,18,Yes,Chinese
23482,Joseph Miller,M,White,9/10/01,17,No,English
23483,Donald Guzman,M,Other,2/18/01,18,Yes,Arabic
23484,Shannon Crosby,F,African_American,1/24/02,17,No,Chinese
23485,John Brady,M,Hispanic,2/7/01,18,No,Arabic
23486,Lori Fields,F,White,4/6/03,16,No,Spanish
23487,James Fisher,M,African_American,4/27/01,18,Yes,Spanish
23488,Kristen Shepherd,F,Native_American,1/1/02,17,Yes,Spanish
23489,Kelly Owen,F,African_American,11/23/01,17,No,Chinese
23490,David Jenkins,M,Native_American,3/29/03,16,Yes,Chinese
23491,Jonathan Walter,M,Native_American,10/19/01,17,No,Arabic
23492,Tiffany Payne,F,Other,1/24/02,17,No,Arabic
23493,Christopher Matthews,M,Other,5/25/02,17,Yes,Arabic
23494,Samantha Marshall,F,White,7/21/02,17,No,Chinese
23495,Adriana Blankenship,F,Native_American,11/9/01,17,Yes,Spanish
23496,John Fox,M,Hispanic,12/11/03,15,Yes,English
23497,Becky Shepherd,F,Other,7/15/02,17,No,English
23498,Charles Sullivan,M,Native_American,12/15/01,17,Yes,Chinese
23499,Rodney Brooks,M,Asian,4/21/01,18,No,Chinese
23500,Debbie Hall,F,Native_American,11/26/01,17,Yes,Chinese
23501,Jenna Cruz,F,White,11/28/03,15,No,Arabic
23502,Joshua Leonard,M,Native_American,5/7/02,17,Yes,English
23503,Mike Garrison,M,Hispanic,6/22/01,18,Yes,Chinese
23504,James Carpenter,M,White,3/21/03,16,Yes,Spanish
23505,Ronald Wagner,M,Hispanic,1/1/01,18,Yes,Chinese
23506,Russell Reed,M,White,1/28/02,17,No,Spanish
23507,Barbara Eaton,F,Native_American,9/14/03,15,No,Chinese
23508,Jerry Murphy,M,Asian,8/15/03,15,No,English
23509,Michael Price,M,Other,5/9/02,17,No,English
23510,Pam Gonzalez,F,Native_American,12/28/02,16,No,Spanish
23511,Amanda Campbell,F,Other,5/29/02,17,No,Chinese
23512,Dr. Becky Powell,F,White,7/2/02,17,No,English
23513,Louis Hodge,M,African_American,5/10/02,17,Yes,Arabic
23514,Cheryl Gibbs,F,Native_American,11/29/01,17,Yes,Chinese
23515,Nicole Nash,F,Other,10/1/01,17,Yes,Spanish
23516,Sheila Lara,F,White,12/28/01,17,Yes,Spanish
23517,Joseph Good,M,Other,4/19/02,17,No,Chinese
23518,Elizabeth Harris,F,Native_American,8/17/03,15,No,Spanish
23519,Jacob Bryan,M,Hispanic,12/7/01,17,No,Chinese
23520,Caleb Mendez,M,Hispanic,9/8/03,15,Yes,Spanish
23521,Vincent Mendez,M,White,7/14/01,18,No,Arabic
23522,Taylor Nielsen,M,African_American,10/25/02,16,No,Spanish
23523,Justin Williams,M,African_American,11/19/01,17,Yes,English
23524,Micheal Roy,M,Native_American,8/2/02,17,Yes,English
23525,Timothy Smith,M,Hispanic,1/25/01,18,No,English
23526,Cheryl Clark,F,White,7/10/01,18,No,Spanish
23527,Joshua Burns,M,Hispanic,10/1/02,16,No,English
23528,Bailey Ryan,F,Hispanic,12/18/03,15,No,Chinese
23529,Frank Franco,M,Native_American,12/1/02,16,No,Spanish
23530,Janice Jackson,F,Other,12/20/03,15,Yes,Spanish
23531,Donald Walker,M,Other,12/13/03,15,Yes,Chinese
23532,David Moran,M,White,8/9/03,15,No,English
23533,Deborah Rivera,F,Native_American,12/20/01,17,Yes,Chinese
23534,Elizabeth Meza,F,White,11/8/02,16,No,Chinese
23535,Paul Brown,M,Other,4/14/01,18,Yes,Spanish
23536,Matthew Rangel,M,White,10/13/03,15,Yes,Chinese
23537,Jessica Wilson,F,Hispanic,11/4/03,15,Yes,English
23538,Monica Rodgers,F,Asian,3/23/03,16,No,Arabic
23539,Dr. Matthew Cooper DDS,M,Asian,12/15/02,16,No,English
23540,Kelly Petersen,M,Native_American,4/9/02,17,No,Chinese
23541,Marc Potts,M,Other,7/19/03,16,Yes,Arabic
23542,Antonio Page,M,Other,1/19/01,18,No,Arabic
23543,Thomas Foster,M,White,7/2/03,16,Yes,Spanish
23544,Jason Clements,M,Other,8/20/01,17,Yes,Chinese
23545,Katie Barron,F,Native_American,2/13/02,17,No,English
23546,Bruce Fitzgerald,M,African_American,7/19/01,18,Yes,English
23547,Kendra Boyer,F,African_American,8/3/02,17,Yes,Arabic
23548,Tina Ballard,F,White,4/2/02,17,No,Spanish
23549,Jennifer Bailey,F,Other,9/10/03,15,No,Chinese
23550,Mark Livingston Jr.,M,Asian,10/31/01,17,Yes,Spanish
23551,Debra Thomas,F,White,1/30/01,18,Yes,English
23552,Michael May,M,White,6/17/03,16,Yes,Chinese
23553,Emily Norman,F,Hispanic,11/2/02,16,Yes,English
23554,David Lee,M,Asian,11/23/03,15,Yes,English
23555,Gary Johnson,M,Native_American,1/29/02,17,No,English
23556,Marcus Stokes,M,Native_American,12/6/03,15,No,English
23557,William Hunt,M,Other,10/3/03,15,Yes,Spanish
23558,Elizabeth White,F,Asian,5/3/03,16,Yes,Spanish
23559,Cassidy Mccann,F,Hispanic,5/25/01,18,No,English
23560,Brian Sullivan,M,White,4/2/02,17,Yes,Arabic
23561,Brian Perez,M,African_American,1/28/02,17,No,Chinese
23562,Christopher Cole,M,Other,2/9/03,16,Yes,English
23563,Tiffany Smith,F,Other,10/31/01,17,No,English
23564,Karen Allen,F,White,4/11/02,17,No,Chinese
23565,David Taylor,M,African_American,8/15/01,17,No,Chinese
23566,David Valenzuela,M,Native_American,5/1/02,17,No,Arabic
23567,Breanna Mcguire,F,African_American,8/27/03,15,Yes,Chinese
23568,Randy Blankenship,M,African_American,4/26/03,16,No,English
23569,Jennifer Jackson,F,Asian,12/13/02,16,No,Chinese
23570,Alyssa Mitchell,F,Hispanic,8/21/02,16,Yes,Chinese
23571,Michael Duarte,M,Native_American,12/28/03,15,Yes,Arabic
23572,Monique Long,F,Hispanic,4/24/03,16,Yes,English
23573,Christine Sanders,F,White,7/8/03,16,Yes,Spanish
23574,Mary Henry,F,Hispanic,2/7/03,16,Yes,Arabic
23575,Russell Bennett,M,White,6/10/03,16,Yes,Spanish
23576,Jessica Peterson,F,Asian,5/20/03,16,No,Spanish
23577,Kelli Wood,F,Asian,10/21/03,15,Yes,Arabic
23578,Nathan Morrison,M,African_American,7/16/03,16,Yes,English
23579,Gerald Fuller,M,Other,11/17/03,15,No,Chinese
23580,Kimberly Chang,F,African_American,2/1/01,18,Yes,Chinese
23581,Heather Jones,F,Native_American,1/3/02,17,Yes,Arabic
23582,Sandra Ramos,F,Other,9/14/02,16,Yes,Spanish
23583,Justin Kirby,M,African_American,4/14/02,17,Yes,Spanish
23584,Andrea Gray,F,Native_American,4/2/03,16,Yes,Chinese
23585,Ryan Cruz,M,White,6/21/01,18,No,Spanish
23586,Nichole Ellis,F,Native_American,5/2/03,16,No,English
23587,Kathleen Smith,F,White,7/18/03,16,No,Arabic
23588,Destiny Huff,F,African_American,6/26/02,17,Yes,Spanish
23589,Rhonda Gonzalez,F,Asian,9/3/02,16,Yes,Arabic
23590,Lisa West,F,Asian,10/8/01,17,No,Arabic
23591,Paula Mann,F,Other,2/16/01,18,No,Arabic
23592,Mr. Michael Martin DVM,M,Hispanic,11/2/03,15,Yes,Spanish
23593,Nicole Flores,F,African_American,10/17/01,17,Yes,Chinese
